,SNP1,SNP2,SNP3,SNP4,SNP5,SNP6,SNP7,SNP8,SNP9,SNP10,SNP11,SNP12,SNP13,SNP14,SNP15,SNP16,SNP17,SNP18,SNP19,SNP20,SNP21,SNP22,SNP23,RBP4,年龄,孕次,产次,身高,孕前体重,BMI分类,孕前BMI,收缩压,舒张压,分娩时,糖筛孕周,VAR00007,wbc,ALT,AST,Cr,BUN,CHO,TG,HDLC,LDLC,ApoA1,ApoB,Lpa,hsCRP,SNP24,SNP25,SNP26,SNP27,SNP28,SNP29,SNP30,SNP31,SNP32,SNP33,SNP34,SNP35,SNP36,SNP37,SNP38,DM家族史,SNP39,SNP40,SNP41,SNP42,SNP43,SNP44,SNP45,SNP46,SNP47,SNP48,SNP49,SNP50,SNP51,SNP52,SNP53,SNP54,SNP55,ACEID,label
TG,-0.012165865552570772,-0.013450114858618006,0.03966385167383206,0.0010344858362186598,-0.024494180863648456,0.03356770735376306,-0.08174207502733476,-0.013529958511656209,-0.014587507351667481,-0.0006130864888674411,-0.019217339032546975,0.00917544964936097,0.023176545683227627,0.025391102617019847,0.010495314649076267,0.014725277921697182,-0.007644414682319938,0.03485196596694709,0.037165785648699164,0.006947951491152097,-0.0009639509727768026,-0.08291017295235659,-0.043302220887467546,0.11496594582484551,0.08905900772986071,0.009405371994656493,0.06130892148036263,-0.046489831320198585,0.086564935312337,0.06807392834759853,0.10590160228687848,0.07690882851651586,0.053053811468617144,0.043287222279875165,0.07433946809917318,0.10874688780284128,0.07390462951138325,0.057467349341246865,-0.0023335950076149984,0.03051822736716545,-0.05226638575085354,0.12998093731329274,1.0,-0.19983524708889766,0.04585857762996362,0.06000225542674164,0.12406764827730056,-0.06601750594728598,0.096524067066814,0.009950329803747304,0.008214331692097412,0.013882926553641766,-0.0008315967197164131,-0.025972526839692412,0.01190128325000663,-0.02303309316786978,-0.002729688720205134,0.024517676971631094,0.02870835866370388,0.07221481735597404,-0.03251502741065801,0.026371196545079446,-0.039875574660038535,-0.004780070498369324,-0.02288492432603591,0.03148243857543097,-0.025551804408455208,0.03790963146135433,-0.041203331983347254,-0.02443152854372587,-0.031450162967590255,-0.006542122850019244,-0.03137505878391543,-0.008865313968014647,-0.16931379509119218,0.005194170749460388,-0.014865302990754689,-0.0026081519088424236,0.12533913563817425,0.0010692888697880101,-0.01464385907523072,-0.02690714079752612,-0.030653407945970945,0.15086136884892778
HDLC,0.005768759683245647,-0.017329490859238926,-0.004173729281082944,0.008144381332628244,-0.016509190546535435,-0.002285535530287031,0.06429731014174528,0.04319361732286247,0.044566715724181014,0.010803766598804249,0.01991300987072984,-0.00695604057858452,-0.018151683344093377,0.0012665017217080817,0.008883559114890341,-0.04456730390035635,-0.01545238336126039,0.00292067406159048,-0.006937180859783465,0.04111397833791563,-0.07091279973178503,0.09136992381711646,-0.00204504492923013,0.008883545684825246,-0.04680411122750376,-0.057868129111355804,-0.059044530915782135,0.04008244980087453,-0.07721472046648512,-0.05973785989235732,-0.10888451329503966,-0.016801933021274435,-0.08025533360115254,-0.05130687609027394,-0.003081516608584643,-0.08728475775248362,0.012227432799100166,-0.03889010717784409,0.06971478791318185,0.02725827697878022,0.0944679638241687,0.2890102977806949,-0.19983524708889766,1.0,0.1323413670574157,0.4107366910129715,0.051144946062026304,0.036405463748816355,-0.026634421152991677,-0.017540688405416203,-0.04092199743880643,0.0008375016164534912,0.004022394355364463,0.033797478979665944,-0.005345645412610897,0.019820951396200433,-0.02311120677706913,-0.06819049809646478,-0.006635504410546184,-0.04235772140061565,-0.04481160256188551,-0.0052262351396362376,0.006066044684936934,0.0032106102589952406,-0.05873737357441925,0.03675595229966962,-0.02036814264854492,0.04233810620071636,-0.03635367072571358,0.0361434922195083,0.031020635828945042,-0.023771607952836855,0.003967017910005005,-0.028578171378359538,0.03634703201301382,-0.05016008028648135,0.05297419261966618,0.12025550558858153,-0.011503622918527209,-0.005841020081987889,0.03235211964031651,0.0357279327915833,-0.018656862942348897,-0.05125167950955649
LDLC,0.053266437700154906,-0.03868444460782904,0.07465293717349991,-0.006599328573185034,-0.061998334577834095,-0.00779819798792258,0.07796981766748219,-0.019937689144208966,-0.024964523787397486,0.0233737994461374,0.03935743825876701,-0.023497972760799145,-0.020341414285021828,0.0019229694636744594,0.005028831814817074,0.011703430329668463,-0.07227985367858422,0.009816985203644506,0.001524730290841482,0.011000084509215757,-0.017730648476390283,0.043869711150072176,-0.012080697958726419,-0.049470208690760936,0.0028144521141236583,-0.03633602324283171,-0.04877094887338707,0.004794986568905747,-0.07311833544968845,-0.1222691112829653,-0.08061131265255875,-0.03191878708632066,-0.0429885111395484,0.024357886130258,0.03857125112861345,-0.06400664933284349,0.0008526654992668338,0.028902195633687303,0.040738108271016094,-0.0022646265131182294,0.006280107324000817,0.6927572035087913,0.04585857762996362,0.1323413670574157,1.0,-0.0027325561494781748,0.3161518461670566,0.15822552472420753,-0.01665935169196173,0.006485502706554478,-0.029181742947207552,-0.0002980421694658203,-0.02541353720620359,0.007757768872347163,-0.051512577091537885,0.041192944751930215,0.028621622559656532,0.0082925888359391,0.008048742169492851,-0.025574957292443735,-0.01396458479614303,0.0040233877131703455,0.015156064218482585,0.011180274879899279,-0.10186945314106942,0.07931978554090699,-0.06581863684914822,0.06100745289692527,-0.041375522262550785,-0.00377978808032511,-0.04523891718831202,-0.009264566461705207,-0.022105888015063347,-0.04103041933459216,-0.012081478491993048,-0.029308746296317495,-0.008878648366874433,-0.03456170754381295,-0.024909867425232296,0.031542533985217044,-0.015985008227758966,0.0018830271908616002,-0.03741512048923453,-0.0025283047857086256
ApoA1,-0.057230166752847034,-0.018225654280708433,-0.0088893385402477,0.013728088258796418,0.023305517325338015,0.01949386525964035,0.01387022812272202,0.08264558722439835,0.09139382160261264,-0.013599469702623369,0.021622650832597436,-0.010884578086393676,0.007741417979512586,0.025210462911785556,-0.004451573698717212,-0.0318114997685149,0.0017460544576136559,0.010863257532784637,0.0010187165436729693,0.02088015460235981,-0.11140910376454684,0.049645259746927704,-0.015757608069656866,-0.026162871914428617,0.01873119507847521,-0.0016903195341657388,0.00304396700235789,-0.009154672407974962,-0.01974596773160695,-0.01873739037741493,-0.022537956853802728,0.07368314788773185,0.02475451507047756,-0.007510373052149335,0.02933831620541926,0.025624140052957278,0.03690197600025156,-0.04361913942955947,-0.053918587577639024,0.002251426561148583,0.0847692293045695,0.16889617015818392,0.06000225542674164,0.4107366910129715,-0.0027325561494781748,1.0,0.021185528945689616,-0.06772850793515328,0.05511664501238881,0.0002486286396512956,-0.007626839888686869,0.04393251804162905,0.007260958719555689,0.0098786431501029,0.05736799100098971,-0.0013126088044046777,-0.03569005402957038,-0.02464305684653298,0.016043028671701397,0.044750841429065914,-0.024535655710172397,-0.03250858604336473,-0.015818245964445053,0.0009960090833035944,-0.05992352016736295,-0.0014851564971404046,0.005954874465006009,0.03265056458868762,0.0033016958655811995,0.022038155071853763,0.01863561116465933,0.01958560094879916,-0.04535813529232275,-0.02288316092903962,0.006775610037200558,-0.014535303657078,0.03847355299203645,0.11144665935574316,0.05012610449648627,0.014974114915403855,0.049497527183506924,0.038718157187972224,-0.022436330145575625,0.062252878840125696
ApoB,0.030872911804539525,-0.05311460679305059,0.03112408836670399,0.0045790120470163,-0.04172166060549087,-0.009138116487053899,0.036608574828407056,-0.0044299055757005415,-0.00812847208640261,0.02155858771652786,-0.005998610008761996,-0.013881552706644094,0.0027962879390093444,-0.000606478344411239,0.02588877828898905,0.027041680392889823,-0.05911383087334249,0.03474901973273312,0.024882011448763678,-0.0009012322770510755,0.05387900194380394,0.01168836567082518,-0.011610513073382851,0.03155499197036717,-0.010815207062751003,-0.012371409114542636,-0.0026733680175478856,-0.053392972178657426,-0.057374642724160284,-0.06255661689516376,-0.035668028801090504,0.015982742515663794,-0.00890970134928344,-0.09536820198624162,0.055421515169857306,0.030796957405363302,0.03815735444298052,0.02182260763307103,0.0374777809087987,-0.01061008534099415,0.014352476315248299,0.29507762929793707,0.12406764827730056,0.051144946062026304,0.3161518461670566,0.021185528945689616,1.0,0.05538125195647472,-0.012300151626907447,-0.030756486201926996,0.034158107772993634,-0.025850074503868205,-0.03093545702503659,-0.03504094649485667,-0.028137819053830136,0.07032809728763184,-0.006546924836382002,0.01881897546146199,0.012401206308394098,-0.0239823403219072,-0.003039715035550633,0.03816248015784476,0.027567619679081994,0.051856983673253344,-0.08362022491131862,0.0815153071021059,-0.08065535116383905,0.07655019190455914,-0.08659082741604483,-0.011988678815961037,-0.013030726650507708,0.031203197925972877,0.010635113113652369,0.019977322960954863,-0.03050133914401399,0.02672239750034825,0.04399065923610584,-0.03988404990660308,-0.0040949341274394415,0.028617261853460266,-0.00796774059601181,0.006247621817882561,-0.06442239135272722,0.05270583056505496
Lpa,0.05710504346652049,-0.031049905352125595,0.038996261861780124,-0.004458710079128803,-0.03676082950250405,0.02011192517680723,0.055923522045820115,0.001601050776567205,0.008952652075708164,-0.045145137879263816,0.0161036972319446,-0.08129679080768185,-0.01135304488050371,0.010972945442076127,0.008413619775062914,0.027180748988546433,-0.02954510092258427,0.005341558077564558,-0.0017408255206349103,0.060274423077363165,0.010777093362346203,0.03970040013825404,-0.03168203833452711,-0.10563380281690139,-0.013474506813454704,0.0028187976255430393,-0.052872453480822604,-0.016651746871715525,-0.006041265932760708,0.027888750423130194,-0.0029539857901444287,-0.06121035380522741,-0.0652729697741688,0.0074884577061825695,0.027408098648751246,-0.029254164172316216,-0.04157309380497152,0.0071897643180634544,0.09973026390644582,0.04037112303040649,0.03794197448261045,0.11851103288076033,-0.06601750594728598,0.036405463748816355,0.15822552472420753,-0.06772850793515328,0.05538125195647472,1.0,0.013240046388132327,-0.0068015868801205095,0.037065819423709435,-0.02019193707547197,-0.009414056559725123,-0.012310278838748669,-0.05829091796493333,0.029570978036081903,0.08626229524308238,0.011844642427318018,-0.04119013043023189,-0.022303792174695063,-0.04848587947127342,0.026782343185297208,0.03927490236339388,-0.017069914758949922,-0.02335523699022084,0.010426066110363326,-0.0010425281794685232,-0.001222373773424928,0.03111003848753276,0.016365532526688847,-0.03934188966950125,-0.042401638536392165,0.0562512755010015,0.01129850426016609,0.04257118755769583,-0.04836057019496727,-0.018101408968268035,0.0453846618208593,-0.02989319684904138,-0.03319659858558384,0.011176302695875735,0.020853979564987895,0.00023119907689692705,-0.01731485760383181
hsCRP,0.04698926073271508,-0.06123470952461363,0.05853501583514217,0.004804408242523679,0.0009217700311629721,0.04079884488648855,0.018609631125446363,-0.021674708925294862,-0.01652972650343041,-0.04177051944402922,-0.1068593408216969,0.04010282858141002,-0.03657910926649689,-0.012761694933324491,0.029177213310069162,0.030591412733965904,0.00817214532265171,-0.0397999473938159,-0.0342270545428747,0.015434119540049644,0.01929924365669185,-0.0033938336652643564,-0.07066922816422994,-0.06212466482345342,0.021289358519823748,0.002991997533489837,0.05281471050290331,-0.055076499680219035,0.1545979377177311,0.16373592790054478,0.19062157558105935,0.10274498483659651,0.10015885873665303,0.24386926639083711,-0.028820877066025208,0.13023113186670052,0.07899010247514537,0.059945727258183375,-0.11414687562883444,0.02746411247042911,-0.004008331047807657,-0.0014363000341767274,0.096524067066814,-0.026634421152991677,-0.01665935169196173,0.05511664501238881,-0.012300151626907447,0.013240046388132327,1.0,0.03817632922408645,-0.012347428338764488,0.021445060359556872,0.0570022650312849,0.007219578476597946,-0.044100476870672034,-0.026205057001551447,0.015776224217957532,0.020098008026287667,-0.03858838164198479,-0.012686923382346295,-0.015429428753101016,-0.041212556810236625,-0.04251640119422902,0.03264337032234353,0.0637829492702056,0.0011189451273789282,0.012874102365695224,0.026371142014905844,0.029169928301618055,-0.008411776025296365,-0.0275142549620958,-0.020660579123521716,-0.03634887621455217,0.020544441064781167,-0.07977367218636496,-0.015804854034480117,0.031927323559970196,-0.008518166114521974,0.005259145128841305,0.003505547545604111,-0.0447105295610957,-0.0566316833698707,-0.055887480022710205,0.09365279496902383
SNP24,-0.059731580559800476,0.033346821721187574,0.027483018536889694,-0.0372214730279729,0.04222797031450485,-0.008414021844293771,-0.04180825814869852,-0.04105913926215609,-0.03963379835396316,-0.027997801709760625,0.06535906608961271,-0.029864691027276347,-0.06968420616029196,-0.043007880877892944,-0.03195013468338844,-0.06597918683340973,0.03272761421799821,-0.02015270936400933,-0.011265362086359108,0.03375306666158574,0.07548025132043046,-0.03528142475661416,0.10159061989214051,-0.05398814066653695,0.002976798235791734,0.051253758148461656,0.01786865426795798,-0.08231099364368316,-0.05964327449732639,-0.056626322173889784,-0.01775590800844643,0.0012587627742698412,-0.047122175959746854,-0.055082403688290815,0.04101163473736307,0.024898968882336746,0.03397263023571753,0.026149722328315122,-0.06626626612960454,-0.015096141243981159,-0.04584928833663505,0.014578312294853046,0.009950329803747304,-0.017540688405416203,0.006485502706554478,0.0002486286396512956,-0.030756486201926996,-0.0068015868801205095,0.03817632922408645,1.0,-0.013963702779374868,-0.013684194007883843,0.056191436682617,-0.010368241032427141,0.04826199620435388,-0.024426009119999103,-0.0558010059549349,-0.07087204709037943,0.0024105893947088484,-0.02229734323007374,-0.003076319318786482,-0.007589068305822265,0.00507501546429199,0.058693121654057226,-0.020267614505635228,0.009898276513628464,-0.06099008746925421,0.026543315976585102,-0.02926828453358342,0.0033822207227845345,0.010379589136473182,0.015025161687643384,-0.04364739878344942,-0.03640828192601933,-0.05592343584998564,-0.09892789201133385,0.03521091956501706,-0.0537128715416676,0.025433332060307144,-0.010816741783504068,-0.03464830242289686,-0.07281790409369235,-0.004029193510985164,0.04358362374693391
SNP25,-0.038198330997928895,-0.015996407755089752,0.04907701367092198,-0.061107942759609624,-0.03255939245473894,0.0733479400323559,-0.044763127302559574,-0.036218261292563954,-0.0339477567082473,-0.030737274498754123,0.007351131482518347,-0.029873172806491106,-0.04091050826443812,-0.07288969695310168,-0.005777115077823787,0.030035843555469684,0.01256550260111479,-0.011668248914421865,-0.009883901225494795,-0.00756200311210719,0.08563885032073618,-0.03933075938010057,0.07696982704820636,0.15928056777433802,-0.01935215585302271,-0.017415735825116574,0.027507937877665325,0.014076074472389467,-0.004590704611984399,-0.06826578201307658,-0.012522709680795652,0.00672221017016991,-0.016840044309341426,0.11669705798815505,-0.014557289625828489,0.03235603419787806,0.018249380241023405,0.007945908283423099,-0.022286875578642854,-0.0546766333330605,-0.04583261767017893,-0.034271991375886754,0.008214331692097412,-0.04092199743880643,-0.029181742947207552,-0.007626839888686869,0.034158107772993634,0.037065819423709435,-0.012347428338764488,-0.013963702779374868,1.0,-0.03664480407273155,-0.003064494874201073,-0.0047375085185504505,0.03507624392708996,0.027995988311267792,0.025943363754493035,0.025610571261736954,0.028835602485402744,0.0323970754940389,0.0014512960157391386,-0.0008374259653115659,0.026256438202766453,-0.009873434249485436,-0.0153939455184144,0.02477865233626536,0.018839277021824218,-0.008410294308433534,0.03599794239845798,-0.031189883659660293,-0.033122401975253735,0.08108786542748658,-0.06190379243470567,-0.02525132369094055,-0.06843270420367441,-0.045089778537105045,-0.05691063476288604,0.0036667923479997808,-0.026657944317005983,0.03002441770989876,0.0867704649084263,0.07763527247564438,-0.00235523435179292,0.024438172641708476
SNP26,-0.00866433521708683,-0.045601944717746645,0.08709875082162138,-0.0015682123104820232,-0.0029578435254278613,0.02134310106172156,-0.07646440974721097,0.019720592160572186,0.021395964913749007,-0.001320882872006517,-0.044919302242960105,0.034502639709578044,0.030613290635966024,0.03519379197198034,0.0188680622781502,0.0068977382557753415,-0.06968739209486395,-0.022061384479308034,-0.015390415839890549,0.00677865207434312,-0.022886498140463032,0.024569844873385604,0.0434727838169865,0.10862622025870049,-0.06671181161079895,-0.07206889407426144,-0.001308519789995446,-0.023941111488612707,-0.008370424753579395,0.011164844114321632,-0.008107282626829849,-0.04046951137139434,-0.03625072810619491,0.033283608793777994,0.0744623239324354,-0.014385575438778735,-0.006575266156284423,-0.05213981450775356,0.024870268837018355,-0.014332189758545964,-0.06707954619075913,0.009436636220252054,0.013882926553641766,0.0008375016164534912,-0.0002980421694658203,0.04393251804162905,-0.025850074503868205,-0.02019193707547197,0.021445060359556872,-0.013684194007883843,-0.03664480407273155,1.0,-0.035925455633739035,0.02107746355875555,0.00675122621236065,0.003097555930681458,0.030542878071162658,-0.011471933090132946,-0.05034119849529802,0.011688845767836912,-0.006899140131158655,-0.005987728366967731,-0.04703056654173574,0.01055894673487022,-0.003059529647825637,-0.012439558032694451,0.002734903688876051,0.006953347446236997,0.0012215933294941407,-0.029207698467037514,0.006829260337222544,-0.03060451850761903,-0.04973075487804689,-0.034018722042367035,-0.011706328894948624,-0.03329688039767154,0.03097552885139711,0.0212940679308805,-0.04283657015802195,0.07653206687610965,-0.08550598031628626,-0.1198065860979567,0.04142928394644319,-0.026886347067024873
SNP27,0.02610601189832067,-0.0210763744280719,-0.017836832307533204,0.022672204717336848,0.012893978404170654,-0.015019147579556169,0.005831789805990094,0.023177627566684827,0.029347335241411497,-0.028344770390036616,-0.048176894742290144,0.0471451935445199,0.012270068008399094,0.030561027674134846,0.02326568921211911,0.008193961898127777,0.02642131022238613,0.0183578094352092,0.02710260893679123,0.011506420456987838,0.014361439153602574,0.008242473027084167,0.02608883656624032,0.23174217538158493,-0.015573922389283915,-0.0070854719159279995,0.03305424812664389,-0.01660748591123013,-0.012995511238491589,0.0055513649277694485,-0.005537413509404372,-0.026153682087353174,-0.0036646424894380128,-0.057504856595620796,-0.06761557318360373,-0.011999647461281158,0.04481638888927859,-0.0027744778426578597,0.013910250968843938,-0.06669968204237149,-0.020538592014773094,-0.014787133336579791,-0.0008315967197164131,0.004022394355364463,-0.02541353720620359,0.007260958719555689,-0.03093545702503659,-0.009414056559725123,0.0570022650312849,0.056191436682617,-0.003064494874201073,-0.035925455633739035,1.0,0.0024877642118288205,-0.0279551231610664,-0.04919117047823247,0.013241918345918669,-0.026177725094749676,0.006803126968973386,0.0012616806471981079,-0.08356294620949078,-0.00926684712276182,0.05651780188199755,0.008253005673066412,0.04698544231182924,-0.051937135627385854,0.022449075703313767,-0.0783772244738836,0.043605295526819486,-0.025692797033382415,0.051405844461568054,0.07856608045893808,-0.01397883790780889,0.027474244754036665,-0.042451162606506956,0.022917407957881,-0.01660638488537944,0.026791142051722693,-0.030206833947285527,-0.01898549217622794,-0.006587785078295849,-0.030257146916147087,0.02406384539878781,0.019163494518894455
SNP28,0.016535368985652457,0.009524993432158055,0.007429000378430419,-0.17115214492234213,0.006727646608403509,-0.002231997636732383,-0.03620433288163943,-0.027653381265321315,-0.026093019081274416,-0.02262204031199214,0.025473652438113826,-0.03434895246733991,0.06657875442829064,0.07134396219258723,0.058186148543536056,-0.05031519258255273,-0.029211466522051466,-0.06334874515557262,-0.06202622894032417,-0.08207064223752802,0.02781342012008268,-0.006602831664008843,-0.09132336117736228,-0.10657542740534745,-0.0016377004121112034,-0.05857961118424672,-0.03246512836839221,-0.05369162561704242,-0.06373047422667646,-0.053962497065757696,-0.0611296351656157,-0.008271482842578046,0.017008903640605543,0.0009543820010468607,-0.014722124250665047,-0.0401374189439712,-0.05000854586338053,-0.016229745277129084,0.03404113722625684,-0.03443591860947434,0.00865943499053159,-0.01612951500264527,-0.025972526839692412,0.033797478979665944,0.007757768872347163,0.0098786431501029,-0.03504094649485667,-0.012310278838748669,0.007219578476597946,-0.010368241032427141,-0.0047375085185504505,0.02107746355875555,0.0024877642118288205,1.0,-0.0118815673627394,-0.014871674730830176,-0.033120665768282945,0.0028789017597581367,0.02515148218418627,-0.018873735481123994,-0.25056372032296576,-0.01204311176534818,0.006379021333909863,-0.04323970518095454,-0.08399948128963239,0.03718405271960173,-0.012735849400366388,0.020346093597037082,0.05749408855078518,-0.012460896308926085,-0.039467796148457975,-0.022908635954978416,-0.02440636997734458,0.0024262009862398523,-0.01624443148339374,-0.01598330171287485,-0.009456398590057329,-0.009449149420615005,-0.02532817444329479,0.03439055702592645,0.08772757801229142,0.07109219639489578,0.001114523042623765,-0.06667486678767792
SNP29,-0.9999999999999999,0.03137485524826221,0.04869812001706286,-0.038468826260663246,0.05459711944983141,0.0513271800858495,0.04890417037050597,0.023427301647955798,0.024143418645986528,0.006740077186155326,0.034846968492291366,-0.005145170505414709,0.02315280055422243,0.002263107664352884,0.008832650371722494,0.0028916497895670724,-0.025409430174053657,0.062360905296459074,0.06259124565125526,-0.0041994155944636855,-0.0075554190426957366,-0.032315081779778695,-0.09835341859318149,0.10705039772822829,0.012310879867728972,0.09521082844941817,-0.003661514666133977,-0.042784489617144025,-0.0018047502355624657,-0.019216780845311844,0.010793720656028998,0.018042004441643066,-0.0013873686690265116,0.00695717181039343,0.038638573163732,0.0027095921660082217,0.004882547300544712,0.02028309083469297,0.034890108242954194,-0.006038939982610353,-0.010896290558659176,-0.050008722754885195,0.01190128325000663,-0.005345645412610897,-0.051512577091537885,0.05736799100098971,-0.028137819053830136,-0.05829091796493333,-0.044100476870672034,0.04826199620435388,0.03507624392708996,0.00675122621236065,-0.0279551231610664,-0.0118815673627394,1.0,-0.024293609615330336,-0.00027629994482798086,0.015307489472472544,0.015469594711806454,0.04154536148736018,-0.002567928064859231,0.01372820830803699,-0.025575667919956205,-0.0027961064596817384,0.0024165213857327544,-0.037232903034065984,-0.003227039889703068,-0.00979340939432412,-0.019980924993198264,0.0054167044810316855,0.05131746175475166,-0.011645516008588727,0.052321395266663843,-0.0009665770953564358,0.003997433031057234,0.07492651102529282,-0.040440913700028426,-0.017407327960414505,-0.0015267394640144072,-0.03212595113847964,-0.004621684668861986,0.006523736286761392,-0.008914265662196314,-0.03324277251354331
SNP30,0.025225625581941316,0.003450522106971577,0.008217374378788434,-0.02248828729068897,0.06397003464761804,0.011805304593696367,0.019404995220054084,0.007712287400943003,0.002008667199247722,0.039320281053324864,-0.006074018674587295,-0.02925619202203916,-0.003263943410226255,-0.010819659186486735,-0.020738462528901883,-0.0030319000416728042,-0.020659359988613686,-0.024916437676499016,-0.02887152660627924,0.07714412723024955,0.04247588937593239,-0.022892726316003184,0.02831800694014585,0.12104130815675719,0.007373461095781349,0.0443349137200445,0.006641135068922002,0.011814702444211067,-0.06463006577650955,-0.07625211590061651,-0.06807035626507037,-0.011157840692775853,-0.022083643106185515,-0.09531662265868286,-0.01631011930344994,0.02069518290083944,-0.06397242266603974,-0.03492714016090993,0.013637992776950342,0.04072200159222122,0.016562220462755087,0.03524359448837727,-0.02303309316786978,0.019820951396200433,0.041192944751930215,-0.0013126088044046777,0.07032809728763184,0.029570978036081903,-0.026205057001551447,-0.024426009119999103,0.027995988311267792,0.003097555930681458,-0.04919117047823247,-0.014871674730830176,-0.024293609615330336,1.0,0.022258486858937172,0.03216042131312428,-0.01614769726985684,0.010524608686379526,0.07227120846061671,0.000892018770270618,-0.027965284109989403,-0.028697804318394627,0.00912700867782602,-0.023998222460867396,-0.08540929992799025,-0.011548540529918418,0.05948622272986372,-0.057848347228543574,-0.04432922903262627,-0.027359362707096588,0.03132666144405795,-0.02920605935640205,0.07771747688078388,0.007923503596382317,0.012258231430009281,0.0015980596752825152,-0.067570662604649,0.007548270809432752,0.055344957602168184,0.03648960075634745,-0.013836945327915405,0.0052954597966967335
SNP31,0.0023297502024103673,0.024855654247371226,-0.018062983378053413,-0.021539973925300448,-0.06781113906612285,0.01858525236206878,0.01632780815376079,-0.014368653072936142,-0.009568175329675072,-0.03502786827191214,-0.03389302246242542,0.023055920760256515,0.011277412342539154,0.0007299314857707135,-0.02465933417207107,-0.029285375589558987,-0.006948421639205678,-0.04517723079719336,-0.04636726119647468,0.015545289679074684,0.03207860646047393,-0.02569845704149252,0.0548529853159353,0.16147053264643613,0.007133729621097117,-0.05270948535306072,0.05045575760122523,0.07519411266292524,0.01490074162445928,-0.018427129904518308,-0.01070339435879893,0.01820458520945564,0.00778717994115682,-0.067969097698904,-0.030753771661125084,0.03214521796914103,-0.02884232235601076,-0.02015811064272465,-0.028645797943549815,0.023911058813320576,-0.013435500579461726,0.009861062783741726,-0.002729688720205134,-0.02311120677706913,0.028621622559656532,-0.03569005402957038,-0.006546924836382002,0.08626229524308238,0.015776224217957532,-0.0558010059549349,0.025943363754493035,0.030542878071162658,0.013241918345918669,-0.033120665768282945,-0.00027629994482798086,0.022258486858937172,1.0,0.007928919037765056,0.06918019970962191,-0.036958541653224826,0.02180549331136099,0.027386322042489194,-0.05319895277988937,-0.03221756471511622,0.01588670951485524,-0.04567659230353627,0.031523067633272985,-0.01605475046019302,-0.03458076762771325,0.008331937700317938,-0.06479771289366264,-0.09130695058111979,0.008499984663699393,0.023142234783427713,-0.02268081822098901,-0.0062038827176290725,0.024028359660328638,-0.019656840536321735,-0.02820785946630699,-0.03365580638130514,0.08559348271005661,0.07648333876576655,0.009441091021463779,0.02458484240269098
SNP32,-0.012085123650314535,0.01804832565737613,0.03889842932333056,-0.07481482948453891,-0.01624590610677048,-0.007489499609064973,-0.011614344684948898,0.03260829861966149,0.032714275772426686,0.01407677679883789,0.030423587195913527,-0.053171240908083756,0.0014524182689306597,-0.005477395549929251,0.006460518528751088,0.024075365468593443,-0.016565334928520366,0.003492630437677181,-0.006242879342203701,0.03450206028152671,0.0064259928263308815,-0.015786784870486556,-0.05733977393651526,-0.035014949387256515,-0.0064341328853921315,0.027803120327717222,0.012356003155886237,0.053784711400955185,0.034885181819052674,0.019111847727460943,0.019112223849392557,0.03155344970056039,0.024215284721323525,0.07993028529173925,0.04039117943780714,0.031161901973513772,-0.0052551364046281345,0.0455362094574285,-0.016227707687284352,0.033097651015935564,0.03188084315808275,-0.0053516827434771114,0.024517676971631094,-0.06819049809646478,0.0082925888359391,-0.02464305684653298,0.01881897546146199,0.011844642427318018,0.020098008026287667,-0.07087204709037943,0.025610571261736954,-0.011471933090132946,-0.026177725094749676,0.0028789017597581367,0.015307489472472544,0.03216042131312428,0.007928919037765056,1.0,-0.012575228296730233,0.0011886984551720402,0.05995477378996992,-0.044617897902400144,-0.06203531970223893,-0.00870421704774802,0.006083162684163865,-0.01600763912960273,0.04430327342851095,-0.007631242868651632,0.05572776038419423,-0.019005388725007837,0.028849069561352678,-0.02779990615736197,-0.030444912290045496,-0.011801927918789885,0.071652529125003,0.0020024926706608253,-0.03207339661582607,0.02841660206207841,-0.012124817361739275,-0.03992474291021743,0.05728593632140055,0.042107643045838014,0.0916964137755877,0.04945049104619035
